country,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Albania,2022-06-24,,estimate based on partial data,1.55778017248213,1.59885335321284,0.252552644536318,1.26881659004394,1.42621372378669,1.50633747832622,1.6161254065104,1.7280726183259,2.0475650450226
Albania,2022-06-25,,forecast,1.55778017248213,1.59885335321284,0.252552644536318,1.26881659004394,1.42621372378669,1.50633747832622,1.6161254065104,1.7280726183259,2.0475650450226
Albania,2022-06-26,,forecast,1.55778017248213,1.59885335321284,0.252552644536318,1.26881659004394,1.42621372378669,1.50633747832622,1.6161254065104,1.7280726183259,2.0475650450226
Albania,2022-06-27,,forecast,1.55778017248213,1.59885335321284,0.252552644536318,1.26881659004394,1.42621372378669,1.50633747832622,1.6161254065104,1.7280726183259,2.0475650450226
Albania,2022-06-28,,forecast,1.55778017248213,1.59885335321284,0.252552644536318,1.26881659004394,1.42621372378669,1.50633747832622,1.6161254065104,1.7280726183259,2.0475650450226
Albania,2022-06-29,,forecast,1.55778017248213,1.59885335321284,0.252552644536318,1.26881659004394,1.42621372378669,1.50633747832622,1.6161254065104,1.7280726183259,2.0475650450226
Albania,2022-06-30,,forecast,1.55778017248213,1.59885335321284,0.252552644536318,1.26881659004394,1.42621372378669,1.50633747832622,1.6161254065104,1.7280726183259,2.0475650450226
Albania,2022-07-01,,forecast,1.55778017248213,1.59885335321284,0.252552644536318,1.26881659004394,1.42621372378669,1.50633747832622,1.6161254065104,1.7280726183259,2.0475650450226
Albania,2022-07-02,,forecast,1.55778017248213,1.59885335321284,0.252552644536318,1.26881659004394,1.42621372378669,1.50633747832622,1.6161254065104,1.7280726183259,2.0475650450226
Albania,2022-07-03,,forecast,1.55778017248213,1.59885335321284,0.252552644536318,1.26881659004394,1.42621372378669,1.50633747832622,1.6161254065104,1.7280726183259,2.0475650450226
Albania,2022-07-04,,forecast,1.55778017248213,1.59885335321284,0.252552644536318,1.26881659004394,1.42621372378669,1.50633747832622,1.6161254065104,1.7280726183259,2.0475650450226
Albania,2022-07-05,,forecast,1.55778017248213,1.59885335321284,0.252552644536318,1.26881659004394,1.42621372378669,1.50633747832622,1.6161254065104,1.7280726183259,2.0475650450226
Albania,2022-07-06,,forecast,1.55778017248213,1.59885335321284,0.252552644536318,1.26881659004394,1.42621372378669,1.50633747832622,1.6161254065104,1.7280726183259,2.0475650450226
Albania,2022-07-07,,forecast,1.55778017248213,1.59885335321284,0.252552644536318,1.26881659004394,1.42621372378669,1.50633747832622,1.6161254065104,1.7280726183259,2.0475650450226
Albania,2022-07-08,,forecast,1.55778017248213,1.59885335321284,0.252552644536318,1.26881659004394,1.42621372378669,1.50633747832622,1.6161254065104,1.7280726183259,2.0475650450226
Algeria,2022-03-04,,estimate,0.754077661135186,0.757725744809932,0.0626007413666365,0.661521357865405,0.715923657310301,0.738251801759682,0.769176894426257,0.795354468128675,0.865122062374818
Algeria,2022-03-05,,estimate,0.754381610141757,0.757366900202201,0.0576000120834363,0.668833381035047,0.718329770883991,0.739574080955215,0.768982232255226,0.792752237133986,0.856096372662117
Algeria,2022-03-06,,estimate,0.754240273053406,0.757140029989397,0.0530870207818287,0.674060749558713,0.720819073341965,0.741244387656602,0.768568290933487,0.790344871671775,0.848192223977204
Algeria,2022-03-07,,estimate,0.755087912178821,0.757051821253761,0.0490599969384282,0.679683216884328,0.723434731356286,0.742739281767715,0.767925346543622,0.788083421954569,0.841445748217057
Algeria,2022-03-08,,estimate,0.755956439717097,0.757106592706545,0.0455056390520766,0.685454382862568,0.725872002719148,0.744541655100083,0.767005869337042,0.786213364205792,0.834998197577331
Algeria,2022-03-09,,estimate,0.756387382903238,0.75730556884956,0.0424031319964238,0.689984125471564,0.728528203250503,0.745698687278049,0.76683694443985,0.784236145639527,0.829423503046256
Algeria,2022-03-10,,estimate,0.757052193676051,0.757646218281087,0.0397249201020333,0.69373477462713,0.731334541912326,0.747128030356694,0.766307626323047,0.782796978232304,0.824668425338306
Algeria,2022-03-11,,estimate,0.757779212536178,0.758121925919806,0.0374362213103015,0.697340456262015,0.733452201037401,0.749152058721133,0.76638458527871,0.78162932463167,0.820869133590357
Algeria,2022-03-12,,estimate,0.758646293692766,0.758722205967742,0.0354967270471366,0.700621568165382,0.735179600481864,0.750378709540858,0.767108007806771,0.781341349035912,0.817786219411141
Algeria,2022-03-13,,estimate,0.759837348238601,0.759433485939806,0.033866021809278,0.703484632823815,0.737114008560669,0.751247988671109,0.767666965521172,0.781384790871461,0.814682792243274
Algeria,2022-03-14,,estimate,0.760459257394071,0.760240311593982,0.0325107697054368,0.706809981889346,0.739004767121064,0.752211731746783,0.768124386851146,0.780827814462812,0.813995279221087
Algeria,2022-03-15,,estimate,0.761514171069986,0.761126734177901,0.0314095635387894,0.710065978761775,0.740703599943519,0.753316394916614,0.768907752253355,0.781383685630178,0.812196811090189
Algeria,2022-03-16,,estimate,0.762026112632605,0.762077673451782,0.0305520206047984,0.71306934380988,0.741972752393991,0.75460920026912,0.770030805640321,0.781403147449786,0.811613304694842
Algeria,2022-03-17,,estimate,0.763059502889178,0.763080161613257,0.0299316638607331,0.714913993876713,0.74353691226155,0.755965688403719,0.770226030416513,0.782061452141826,0.811274575897497
Algeria,2022-03-18,,estimate,0.763768404257145,0.764124489105308,0.0295357115884646,0.717378717722588,0.745319840264393,0.757172286500761,0.77071436558668,0.782837040738472,0.812463063614486
Algeria,2022-03-19,,estimate,0.765042656375896,0.76520532585347,0.0293373275197894,0.718122711507032,0.745983930007567,0.75807680953883,0.771698658275953,0.783632123434353,0.813776498863522
Algeria,2022-03-20,,estimate,0.765910055135169,0.76632285156861,0.0292954706826177,0.719046974072079,0.747581440321281,0.758821444704209,0.772727626335987,0.784454856083064,0.815241228221907
Algeria,2022-03-21,,estimate,0.766977831710778,0.767483817554258,0.0293635613340814,0.720719246214536,0.748528980975066,0.760397595093022,0.77367453074799,0.785491349948859,0.816983038198379
Algeria,2022-03-22,,estimate,0.768126372627375,0.76870234516861,0.0295026235822719,0.722100245227538,0.749676589020597,0.761422816457882,0.774929282867255,0.786727449492313,0.817129658397873
Algeria,2022-03-23,,estimate,0.769611871262334,0.770000222985876,0.0296913337725965,0.722227371757121,0.751138791914463,0.762958196523811,0.776190536445585,0.788406526980602,0.818671227769768
Algeria,2022-03-24,,estimate,0.771060317037781,0.771406541600212,0.0299272645684082,0.723152991740431,0.752537145626107,0.764625278480058,0.778045867936547,0.789974347093604,0.820131736580624
Algeria,2022-03-25,,estimate,0.772963223593714,0.77295667256823,0.030219322556848,0.722672166311982,0.75398428172726,0.765966074722138,0.779953158246794,0.79193516526781,0.821811447328695
Algeria,2022-03-26,,estimate,0.774635990461361,0.774690763534866,0.0305765407571205,0.723428687854262,0.755881961771472,0.767865634610878,0.781612775907203,0.794262261724516,0.824535998772515
Algeria,2022-03-27,,estimate,0.777044465048679,0.776651996625891,0.03099939629184,0.725011981872161,0.757682230508607,0.770019751413044,0.784606224276744,0.796427867438216,0.825919087957248
Algeria,2022-03-28,,estimate,0.779723421696265,0.778884821564497,0.0314768795137618,0.727293093119977,0.759524183740669,0.772251038439058,0.78709430726675,0.799289595241641,0.828511641065702
Algeria,2022-03-29,,estimate,0.782973934797982,0.781433279373752,0.0319887141050115,0.727407702200958,0.761623882122798,0.775345804201001,0.790290697881342,0.8023159708089,0.831159873413601
Algeria,2022-03-30,,estimate,0.786239353593477,0.784339447489572,0.0325100545056316,0.729496336793898,0.764308068715071,0.778295130148207,0.793364782821496,0.80585906651075,0.833560416010587
Algeria,2022-03-31,,estimate,0.789457900595111,0.787642002784801,0.0330161341483451,0.730661635824579,0.767350970816235,0.781415749592544,0.797005503677501,0.809335160407944,0.837203080816689
Algeria,2022-04-01,,estimate,0.793116409854095,0.791374911095982,0.0334857034562163,0.733378847286871,0.770625894319913,0.785284392566167,0.800967240987987,0.8135887888198,0.840651471521434
Algeria,2022-04-02,,estimate,0.797422129052046,0.795566279117934,0.0339033988397312,0.737591626066366,0.774326080977481,0.789291326823461,0.805463732702944,0.818512161585435,0.845367608796587
Algeria,2022-04-03,,estimate,0.802093926731608,0.80023741714406,0.0342615325181651,0.741772024263414,0.779182343464231,0.793786990464574,0.810033665799818,0.823413975485132,0.850399324687218
Algeria,2022-04-04,,estimate,0.807288062756859,0.805402151321455,0.0345611382800702,0.747139312621888,0.784051122061762,0.79930428846375,0.815498744049806,0.828870766501061,0.85597991519447
Algeria,2022-04-05,,estimate,0.812804523079151,0.811066407153268,0.0348113088356429,0.751619094843725,0.789948735009023,0.805180823018787,0.821222526951956,0.834815412966345,0.86285351879408
Algeria,2022-04-06,,estimate,0.819340666953388,0.817228081722052,0.0350259852533967,0.756303639310545,0.796004816973043,0.811777746910889,0.826971339974267,0.84120111444357,0.869736549957317
Algeria,2022-04-07,,estimate,0.826085301141637,0.823877232818921,0.0352187165548436,0.762491791771495,0.803156376315086,0.818101238218147,0.834250521345807,0.848025086576737,0.877142051333214
Algeria,2022-04-08,,estimate,0.833431681420079,0.830996618012509,0.0353976689554281,0.768636177095657,0.810180052115838,0.824600956286612,0.841430518835604,0.854999300977424,0.884079467730889
Algeria,2022-04-09,,estimate,0.840969518189003,0.838562588323048,0.0355638629774167,0.775729545761617,0.817497378662998,0.831842580308751,0.84890727414467,0.862509494394034,0.891777496673836
Algeria,2022-04-10,,estimate,0.848160222914883,0.846546271484653,0.0357142693738209,0.782872553355652,0.825592180862299,0.839873979875977,0.857027140376737,0.870418545493994,0.899884841994821
Algeria,2022-04-11,,estimate,0.856696992476958,0.85491489391704,0.0358485331918031,0.791040705439843,0.833784304572827,0.847787509694096,0.865352906018565,0.878760504991289,0.90895493569208
Algeria,2022-04-12,,estimate,0.865574936396204,0.863633035663903,0.0359756034245545,0.80022821889798,0.842256173007546,0.856367451168051,0.874335330868292,0.887445813689747,0.918493757299332
Algeria,2022-04-13,,estimate,0.8747807474786,0.872663627148854,0.0361161343761987,0.810168148235635,0.85129033386056,0.865750219995535,0.883318671615431,0.896524310343907,0.928275232272168
Algeria,2022-04-14,,estimate,0.883491086707936,0.881968582654013,0.0362984296982068,0.820156083317052,0.860591086810357,0.874698697610852,0.892430491921574,0.905503403531778,0.937794855602705
Algeria,2022-04-15,,estimate,0.893063686772301,0.891509085014554,0.0365488993335467,0.828945247836923,0.869444029537511,0.88410832230541,0.901437060332486,0.915054250722307,0.948951594398926
Algeria,2022-04-16,,estimate,0.902032195001322,0.901245632971851,0.036881117940856,0.838745185930227,0.878857239959334,0.893548758978382,0.911232925829492,0.924127948770498,0.959223721884676
Algeria,2022-04-17,,estimate,0.911806522145189,0.911137991927289,0.0372891802620912,0.849958457944346,0.888401887080118,0.903062832502629,0.920350394576728,0.934148262132847,0.971206804762309
Algeria,2022-04-18,,estimate,0.92122212507474,0.921145137291889,0.0377497952435539,0.860161572422788,0.898065915112508,0.912925041143547,0.92985523575273,0.944024864672793,0.982727724187353
Algeria,2022-04-19,,estimate,0.930770492989607,0.931225173384411,0.038233238006022,0.870669425659973,0.90773257944119,0.922921699618168,0.939586404137567,0.953946671575524,0.994338446774603
Algeria,2022-04-20,,estimate,0.94050702942801,0.941335109600405,0.0387180092874265,0.880532850500652,0.91721545134348,0.931999320253618,0.949149181836164,0.963845818643229,1.00657672997103
Algeria,2022-04-21,,estimate,0.949909372963456,0.95143034833925,0.0392014741702366,0.891078499936246,0.926841333250254,0.940835969407511,0.958541948120933,0.973814806137453,1.01919098931228
Algeria,2022-04-22,,estimate,0.959224060640028,0.961463821983468,0.0397010697677798,0.900517479905917,0.936347592521661,0.950162487710613,0.968030161821391,0.984064443377352,1.03125353152327
Algeria,2022-04-23,,estimate,0.968410390763503,0.971384877298854,0.040246386089985,0.910612098170637,0.945319463691216,0.959682926554432,0.977895549091349,0.994295340662515,1.04253239716925
Algeria,2022-04-24,,estimate,0.977659143629049,0.981138155862902,0.0408673561748873,0.92032505017108,0.95395152016154,0.969073489125668,0.986851417483202,1.00463618691562,1.0540941376033
Algeria,2022-04-25,,estimate,0.986619016735186,0.990662772368245,0.0415846850848951,0.929944563094726,0.963248647292282,0.9780656277956,0.996194642532543,1.01455380477751,1.06593337532227
Algeria,2022-04-26,,estimate,0.995876461243354,0.999892026864334,0.0424057715397944,0.939316484363584,0.970641383256931,0.986526084429549,1.00537704216125,1.02387072761531,1.07587274323916
Algeria,2022-04-27,,estimate,1.00437336542491,1.00875375286212,0.0433255418815466,0.947175032867341,0.978684877705793,0.994769255309297,1.01447218822591,1.03341646063336,1.08611650269284
Algeria,2022-04-28,,estimate,1.01262708077237,1.0171712798275,0.0443292331531542,0.954381455077089,0.986924856623176,1.00254916785386,1.02283694549004,1.04167803839073,1.09644725676087
Algeria,2022-04-29,,estimate,1.01981554924856,1.02506493151526,0.0453938493553789,0.961041439677222,0.993793463601978,1.00941744598255,1.03027527255989,1.0501604026504,1.107320890524
Algeria,2022-04-30,,estimate,1.02650134944584,1.03235399994156,0.0464863563342991,0.967635448609795,1.00060613396403,1.01621912442008,1.03747401856424,1.05840753082744,1.11690918866292
Algeria,2022-05-01,,estimate,1.03278232127169,1.03895919858998,0.0475590141556133,0.972771741699364,1.00661731244447,1.02199803776465,1.04386018402159,1.06551394386974,1.12585145226318
Algeria,2022-05-02,,estimate,1.03806849202846,1.04480565905589,0.0485446389176015,0.977527519898867,1.01197018635682,1.02774358727528,1.049386835385,1.07080113559764,1.1333925712839
Algeria,2022-05-03,,estimate,1.04253496935587,1.04982654409703,0.0493559622306001,0.982350524424491,1.01673537704953,1.03276841086972,1.05380485849981,1.07606268765678,1.1401471705049
Algeria,2022-05-04,,estimate,1.04732574882001,1.05396727051306,0.0498929136545883,0.986494659589885,1.02110818374136,1.03606834808583,1.05817275678903,1.08043696098638,1.14549344481288
Algeria,2022-05-05,,estimate,1.05036994008836,1.05719015505006,0.0500594406275749,0.989069430897547,1.02407389125029,1.03939014100359,1.06201838776035,1.08377098215064,1.14702007098691
Algeria,2022-05-06,,estimate,1.05288049457225,1.0594790472053,0.049787731599048,0.991635001490512,1.02639901317185,1.04265999784192,1.06406598452021,1.08524325249308,1.14917307204774
Algeria,2022-05-07,,estimate,1.05432587145703,1.06084328683543,0.0490635221185655,0.993282823459412,1.02806369024998,1.04448791587125,1.06555583236372,1.08669991323054,1.14776000827058
Algeria,2022-05-08,,estimate,1.05524334795836,1.06132025363827,0.0479435701875606,0.993888098615483,1.02929669264682,1.04571097289873,1.06633734380959,1.08647858732986,1.1463907078782
Algeria,2022-05-09,,estimate,1.05571325408093,1.0609759526306,0.0465573633894972,0.994938923685213,1.02993750275285,1.04636008779591,1.06555799737545,1.08581627913829,1.14305294114927
Algeria,2022-05-10,,estimate,1.05575422711749,1.05990347071121,0.0450899406893192,0.994409093841479,1.03029966646404,1.04635812248345,1.06583078463357,1.08464347888339,1.13896461994848
Algeria,2022-05-11,,estimate,1.05505264095353,1.05821957557228,0.0437493275944681,0.993105696626126,1.03031723762782,1.04555846884087,1.06501207981709,1.08271202081085,1.13368815116886
Algeria,2022-05-12,,estimate,1.05412387202838,1.05606001024451,0.0427273202158812,0.990779492577881,1.02931093767593,1.04471310066882,1.06394209450193,1.08098404302028,1.12838241052884
Algeria,2022-05-13,,estimate,1.05213210197454,1.05357407185154,0.0421639518011385,0.986418580219507,1.0276686715628,1.04344735843411,1.06282708232351,1.07930535723586,1.12251165792653
Algeria,2022-05-14,,estimate,1.05119988071507,1.05091891789982,0.0421239321403484,0.981629194232861,1.02500105718634,1.04194235360816,1.06101179105332,1.07724582105924,1.11853538292687
Algeria,2022-05-15,,estimate,1.04971197934245,1.04825387039966,0.0425894941974355,0.976133623059783,1.02258476967339,1.03996515888004,1.05907829141401,1.07513000787021,1.11410607176299
Algeria,2022-05-16,,estimate,1.04825067544283,1.04573490324065,0.043469994603144,0.970772144466187,1.02005983858792,1.03790632324086,1.05784478054207,1.07395788587837,1.11068359948104
Algeria,2022-05-17,,estimate,1.04686386284477,1.04350951167299,0.0446245077283633,0.966015505227975,1.01783370498431,1.03597879931439,1.0566682906982,1.07271154405357,1.1087440826088
Algeria,2022-05-18,,estimate,1.04561634065656,1.04171220572783,0.0458901640926646,0.960641574889528,1.01543994658492,1.03450107952136,1.05568346454356,1.07219647545562,1.1081351430715
Algeria,2022-05-19,,estimate,1.04483730080866,1.04046087002855,0.0471082042269748,0.955529009177107,1.01329833116368,1.03370624463447,1.05528826370467,1.07211950364542,1.10810504054595
Algeria,2022-05-20,,estimate,1.04493710752841,1.039854164699,0.0481425788761986,0.955302199270285,1.01247286753557,1.03327054275237,1.05561301066164,1.07205931062267,1.10837319318212
Algeria,2022-05-21,,estimate,1.04527458146546,1.03997002131022,0.0488903773103738,0.953631382658834,1.01271478267329,1.03330201258097,1.0561008915234,1.07282988452468,1.10942265921493
Algeria,2022-05-22,,estimate,1.04566786217288,1.04086514512769,0.0492864545176681,0.953268450238698,1.01319553202275,1.03458107572248,1.05764881206353,1.07434655700644,1.11075084141024
Algeria,2022-05-23,,estimate,1.04819984348794,1.04257530634666,0.0493051135848796,0.95583202822637,1.0144045066342,1.03586825188986,1.05970579409406,1.07607537977166,1.11167162595631
Algeria,2022-05-24,,estimate,1.05124356742432,1.04511613007142,0.0489602939690862,0.956971840436881,1.0164434173503,1.03784530870553,1.06224366311516,1.07903774893857,1.11422497650899
Algeria,2022-05-25,,estimate,1.05383859534867,1.04848411347176,0.0483038516724274,0.96202228448759,1.01983935163359,1.0414006265192,1.0647749425706,1.08236010553715,1.11732044967634
Algeria,2022-05-26,,estimate,1.05767263230365,1.05265771336332,0.0474203561815968,0.969287505284377,1.02431742199746,1.04552689780278,1.06861888829063,1.08547990588791,1.12088811941393
Algeria,2022-05-27,,estimate,1.06234308999618,1.05759851387131,0.0464169854276516,0.976107356632682,1.0291705585391,1.0505426597663,1.07270899083976,1.08950519813301,1.12559526215489
Algeria,2022-05-28,,estimate,1.06741580007634,1.06325262156064,0.0454086912469465,0.984316416931728,1.03538609716764,1.05622846673023,1.07751878244243,1.0940652215971,1.13113034968566
Algeria,2022-05-29,,estimate,1.07251181007725,1.06955247054102,0.0445013951329987,0.993036051805034,1.04224600796391,1.06177868958685,1.08311421742704,1.09959277151271,1.13726697606912
Algeria,2022-05-30,,estimate,1.07837479419517,1.07641912963442,0.0437782880192894,1.00120519399186,1.05000237303266,1.06816444638542,1.08872594787166,1.1055695011147,1.14365737016611
Algeria,2022-05-31,,estimate,1.08510767803674,1.08376503324629,0.0432943874083041,1.01094603412384,1.0574095249808,1.07438704097337,1.09508553103243,1.11206918734161,1.15165738141308
Algeria,2022-06-01,,estimate,1.09178138764405,1.09149689942901,0.0430811581072383,1.02058384261727,1.06539131668892,1.081709399643,1.10158048576625,1.11903728192856,1.16044968193467
Algeria,2022-06-02,,estimate,1.09915967492329,1.09951854177875,0.0431577463912407,1.02972768799154,1.07311832932248,1.08970059899984,1.10930056588258,1.12625306625482,1.16963417416181
Algeria,2022-06-03,,estimate,1.10669036704886,1.10773336032346,0.0435420269049347,1.03925028782596,1.07991994642963,1.09686714535284,1.117283799706,1.13452634709219,1.17895136166147
Algeria,2022-06-04,,estimate,1.1146447608622,1.11604646663678,0.0442559857893168,1.04703608120808,1.08735505914924,1.10423050761784,1.12484908702173,1.14310292932749,1.18872686536801
Algeria,2022-06-05,,estimate,1.122656439465,1.1243665610511,0.0453250049631746,1.05624674674801,1.09397157223823,1.11196634341574,1.13347890656742,1.15210235092004,1.19956667112151
Algeria,2022-06-06,,estimate,1.13014232508775,1.13260773884909,0.0467753933023289,1.06279953455708,1.1010592179886,1.11977993844359,1.1413489560333,1.16055999240637,1.21196489891834
Algeria,2022-06-07,,estimate,1.13827593400262,1.14069132390891,0.0486350987871071,1.06804239125845,1.10777400344204,1.12693867333467,1.14930668191281,1.16929197379454,1.22455177008312
Algeria,2022-06-08,,estimate,1.14598734300914,1.14854766505951,0.0509383504840327,1.07144776557292,1.11407315108841,1.13416027496438,1.15737294833901,1.1794660398721,1.23668277963128
Algeria,2022-06-09,,estimate,1.15308155964427,1.15611769103473,0.0537298264483741,1.07407754249438,1.11952052644496,1.14107079602734,1.16564476091726,1.18881797638916,1.24923274227431
Algeria,2022-06-10,,estimate,1.16024417852985,1.16335399836284,0.0570628504741113,1.07597487069627,1.12363987497074,1.14634256076323,1.17445690691308,1.19863650542691,1.26125477898949
Algeria,2022-06-11,,estimate,1.16720348613583,1.17022135577266,0.0609904168867601,1.07697982653368,1.12736347895126,1.15147976557752,1.18168311021117,1.20882643333375,1.27544390499299
Algeria,2022-06-12,,estimate,1.17346994733841,1.1766966696681,0.0655536958354157,1.07636662779853,1.1302129108841,1.15703585689647,1.18924996666998,1.21805245089674,1.28870287697862
Algeria,2022-06-13,,estimate,1.17889355330168,1.18276855560665,0.0707747245834249,1.07546192266182,1.13263791190555,1.16133320517823,1.19527022986537,1.22853988996018,1.30161009629461
Algeria,2022-06-14,,estimate,1.18406880592328,1.1884366411467,0.0766565492116729,1.07249141750549,1.13560575440285,1.16586129874948,1.20166554536273,1.23651192643617,1.3175560383245
Algeria,2022-06-15,,estimate,1.18947522472123,1.19371062352226,0.0831886151630175,1.06909055379542,1.1369215072494,1.16821380799956,1.20761163842356,1.24450377643189,1.33470090532606
Algeria,2022-06-16,,estimate,1.19327986121143,1.19860902141395,0.0903525517835544,1.06413657551063,1.13689540529771,1.17103992055689,1.21441849126269,1.2527420695303,1.35465262967773
Algeria,2022-06-17,,estimate based on partial data,1.19718646302942,1.20315757285618,0.09812515962122,1.05780625944707,1.13605677452485,1.17295865757604,1.2188535516983,1.26069080307724,1.37589853137984
Algeria,2022-06-18,,estimate based on partial data,1.19894360992558,1.20738733733871,0.106478947833622,1.04949107625369,1.13485312034257,1.17471239296653,1.22457280320745,1.2690879346381,1.39474706883349
Algeria,2022-06-19,,estimate based on partial data,1.20100901887773,1.21133268061086,0.115382670030815,1.04331378726657,1.13332615910657,1.17603949176299,1.22837856279819,1.27713437270378,1.41592416999514
Algeria,2022-06-20,,estimate based on partial data,1.20282628647296,1.21502936769439,0.124803667468018,1.034465844543,1.13037109888819,1.17612226398841,1.23181147711383,1.28452890602645,1.43663025749211
Algeria,2022-06-21,,estimate based on partial data,1.20419209022663,1.21851293315675,0.134711532885355,1.02636786803979,1.12734530056468,1.17648419262042,1.23552405546855,1.29100561682319,1.45967173730623
Algeria,2022-06-22,,estimate based on partial data,1.206329831549,1.22181738258246,0.145080651286629,1.01735041805967,1.12523852055454,1.17542902304671,1.23948938807263,1.29914356924268,1.48279884284419
Algeria,2022-06-23,,estimate based on partial data,1.20732309312362,1.22497418604638,0.155888937746813,1.0044540218069,1.1222730352249,1.17563324393135,1.2433476319303,1.30653780079347,1.50654908649009
Algeria,2022-06-24,,estimate based on partial data,1.20869050038071,1.22801151002014,0.167111779409712,0.994462467945117,1.11824260765819,1.17448419207498,1.2446851387397,1.31315163319973,1.52723975000874
Algeria,2022-06-25,,forecast,1.20869050038071,1.22801151002014,0.167111779409712,0.994462467945117,1.11824260765819,1.17448419207498,1.2446851387397,1.31315163319973,1.52723975000874
Algeria,2022-06-26,,forecast,1.20869050038071,1.22801151002014,0.167111779409712,0.994462467945117,1.11824260765819,1.17448419207498,1.2446851387397,1.31315163319973,1.52723975000874
Algeria,2022-06-27,,forecast,1.20869050038071,1.22801151002014,0.167111779409712,0.994462467945117,1.11824260765819,1.17448419207498,1.2446851387397,1.31315163319973,1.52723975000874
Algeria,2022-06-28,,forecast,1.20869050038071,1.22801151002014,0.167111779409712,0.994462467945117,1.11824260765819,1.17448419207498,1.2446851387397,1.31315163319973,1.52723975000874
Algeria,2022-06-29,,forecast,1.20869050038071,1.22801151002014,0.167111779409712,0.994462467945117,1.11824260765819,1.17448419207498,1.2446851387397,1.31315163319973,1.52723975000874
Algeria,2022-06-30,,forecast,1.20869050038071,1.22801151002014,0.167111779409712,0.994462467945117,1.11824260765819,1.17448419207498,1.2446851387397,1.31315163319973,1.52723975000874
Algeria,2022-07-01,,forecast,1.20869050038071,1.22801151002014,0.167111779409712,0.994462467945117,1.11824260765819,1.17448419207498,1.2446851387397,1.31315163319973,1.52723975000874
Algeria,2022-07-02,,forecast,1.20869050038071,1.22801151002014,0.167111779409712,0.994462467945117,1.11824260765819,1.17448419207498,1.2446851387397,1.31315163319973,1.52723975000874
Algeria,2022-07-03,,forecast,1.20869050038071,1.22801151002014,0.167111779409712,0.994462467945117,1.11824260765819,1.17448419207498,1.2446851387397,1.31315163319973,1.52723975000874
Algeria,2022-07-04,,forecast,1.20869050038071,1.22801151002014,0.167111779409712,0.994462467945117,1.11824260765819,1.17448419207498,1.2446851387397,1.31315163319973,1.52723975000874
Algeria,2022-07-05,,forecast,1.20869050038071,1.22801151002014,0.167111779409712,0.994462467945117,1.11824260765819,1.17448419207498,1.2446851387397,1.31315163319973,1.52723975000874
Algeria,2022-07-06,,forecast,1.20869050038071,1.22801151002014,0.167111779409712,0.994462467945117,1.11824260765819,1.17448419207498,1.2446851387397,1.31315163319973,1.52723975000874
Algeria,2022-07-07,,forecast,1.20869050038071,1.22801151002014,0.167111779409712,0.994462467945117,1.11824260765819,1.17448419207498,1.2446851387397,1.31315163319973,1.52723975000874
Algeria,2022-07-08,,forecast,1.20869050038071,1.22801151002014,0.167111779409712,0.994462467945117,1.11824260765819,1.17448419207498,1.2446851387397,1.31315163319973,1.52723975000874
American Samoa,2022-03-04,,estimate,1.19392176857474,1.2115994737952,0.213401855002243,0.887856921669266,1.05792786559613,1.14271972407131,1.24991144108113,1.34747323821296,1.58711382153635
American Samoa,2022-03-05,,estimate,1.23663851769761,1.25294548310138,0.199632151481388,0.952377255794986,1.11003951772011,1.18965322995772,1.29023476842095,1.37902939152392,1.6060831440064
American Samoa,2022-03-06,,estimate,1.28246160539693,1.29708721967875,0.192866957070478,1.01256889886441,1.15979122272081,1.23360235787731,1.33196679612737,1.41912412191983,1.63677550499087
American Samoa,2022-03-07,,estimate,1.32958542417038,1.34282457048843,0.194692865484505,1.05066421586782,1.20403772544238,1.2792092652573,1.38023382864155,1.46434334205827,1.68190108770168
American Samoa,2022-03-08,,estimate,1.37406059168024,1.38858505202267,0.205248563775166,1.08209762901831,1.24407087038885,1.32462545372363,1.42306396069658,1.51452197845925,1.74470386555478
American Samoa,2022-03-09,,estimate,1.41552419677029,1.43243518481598,0.222843836259956,1.09948612561335,1.27596494233614,1.36275407398923,1.46874901704134,1.56812012714297,1.81979222102458
American Samoa,2022-03-10,,estimate,1.45054028911838,1.47214212894631,0.244518379092514,1.11452401886143,1.2974852467101,1.3878097550427,1.51272700103974,1.6185710063491,1.90211026688551
American Samoa,2022-03-11,,estimate,1.47694591421932,1.50529976749843,0.266870371088904,1.11929430448025,1.31075880969579,1.41021079495467,1.55424758258832,1.66688413531849,1.97575637203813
American Samoa,2022-03-12,,estimate,1.49620236165528,1.5295240376716,0.286641577992067,1.12213260222036,1.31760450988337,1.42332165546482,1.57765760335992,1.70302657691753,2.03597245705294
American Samoa,2022-03-13,,estimate,1.50844344060987,1.54270328065353,0.301093883683857,1.12081056535823,1.31736420390918,1.42961706006657,1.59190753516637,1.71873014007859,2.09707910000429
American Samoa,2022-03-14,,estimate,1.50609198504912,1.54326473173385,0.308312636093831,1.11321500177903,1.31147658792617,1.42557470149209,1.59396469425321,1.72570144250193,2.1214858925796
American Samoa,2022-03-15,,estimate,1.49488387898859,1.53039949139116,0.307426343925131,1.10498511744938,1.30072425658268,1.41189826071731,1.58064459251886,1.71257067603073,2.09880519613946
American Samoa,2022-03-16,,estimate,1.46655653212908,1.50418878241143,0.298645773000989,1.08744687634373,1.28147799219197,1.38907777648378,1.54986964121904,1.68248906789156,2.05704916159806
